National Center for Education Statistics,,,,,,,,,,,,,,,,,
Education Finance Peer Tool,,,,,,,,,,,,,,,,,
The file contains (980) records based on your search.,,,,,,,,,,,,,,,,,
NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user.,,,,,,,,,,,,,,,,,
LEAID,NAME,FIPST,MSTATE,FIPST_NAME,GSLO,GSHI,a_type,distlocale,SchoolLevel,LocaleCode,LocaleText,data_type,MSC,MSCText,TypeCode,TypeText,PercentPoverty
0629670,Palo Verde Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,36.8725868725869
0629770,Panoche Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,18.1818181818182
0600048,Paso Robles Joint Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,18.2287591926146
0600027,Lake Elsinore Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.7382920110193
0621480,Lewiston Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,0,No Type Code,1,Regular School District,35.7142857142857
0621660,Lincoln Elementary,06,CA,CALIFORNIA,KG,06,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,10
0622410,Lompoc Unified,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,18.7522123893805
0622440,Lone Pine Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,24.7222222222222
0622560,Loomis Union Elementary,06,CA,CALIFORNIA,KG,12,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,9.73984771573604
0622710,Los Angeles Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,24.5923608152027
0622830,Los Gatos Union Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,4.74631751227496
0622890,Los Nietos,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,19.4190871369295
0600015,Lucerne Valley Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,18.5064935064935
0623130,Luther Burbank,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,13.6194029850746
0623430,Magnolia Elementary,06,CA,CALIFORNIA,KG,06,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.3879555440682
0623940,Mariposa County Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,18.2117840955913
0624030,Martinez Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,6.70513330680462
0624090,Marysville Joint Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,27.7430498437243
0624690,Meridian Elementary,06,CA,CALIFORNIA,KG,12,1,42,†,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,17.4418604651163
0624750,Middletown Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,16.7952522255193
0625290,Monroe Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,36.3636363636364
0625410,Monte Rio Union Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,18.8172043010753
0625530,Monterey Peninsula Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,16.711389385808
0625770,Moreland,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.34595322227831
0626430,Mulberry Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,31.0344827586207
0600029,Murrieta Valley Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.72932681108782
0627120,Newcastle Elementary,06,CA,CALIFORNIA,KG,12,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,9.42408376963351
0627720,Novato Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.91732909379968
0627840,Oak Grove Union Elementary,06,CA,CALIFORNIA,KG,12,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,7.93388429752066
0628140,Ocean View,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,10.9184384803067
0601860,Albany City Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.92307692307692
0601890,Alexander Valley Union Elementary,06,CA,CALIFORNIA,KG,06,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,11.731843575419
0602010,Alpaugh Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,45.3125
0629270,Oxnard Union High,06,CA,CALIFORNIA,KG,12,1,12,02-Secondary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,17.5585628907055
0629340,Pacific Elementary,06,CA,CALIFORNIA,KG,06,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,10.7692307692308
0600031,Big Sur Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,16.9230769230769
0606390,Panama-Buena Vista Union,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,17.9638509774991
0629910,Parlier Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,33.611442193087
0620610,Lake Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,0,No Type Code,1,Regular School District,17.1428571428571
0620640,Lake Tahoe Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,11.8008406078241
0621000,Las Virgenes Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.00824490419116
0621600,Liberty Union High,06,CA,CALIFORNIA,09,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,9.0485330408555
0621810,Linden Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,15.0360016941974
0622920,Los Olivos Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,8.46774193548387
0623040,Lucerne Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,13.719512195122
0600025,Manhattan Beach Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,4.12413229889751
0624390,Meadows Union Elementary,06,CA,CALIFORNIA,KG,08,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,27.2941176470588
0624900,Millbrae Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.0046403712297
0625320,Monrovia Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.5938921377518
0627040,Mountain Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,22.2222222222222
0626310,Mountain View-Los Altos Union High,06,CA,CALIFORNIA,09,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,6.26274395572386
0626880,Nevada Joint Union High,06,CA,CALIFORNIA,09,12,1,32,02-Secondary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,12.7683300808475
0627180,Newhall,06,CA,CALIFORNIA,KG,06,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,11.7374963862388
0627480,North County Joint Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,21.6535433070866
0600062,Oakdale Joint Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.4265593561368
0628170,Ocean View,06,CA,CALIFORNIA,KG,08,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,23.1375358166189
0628650,Orange Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,11.6277296184254
0601620,ABC Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,15.1479677842293
0601680,Ackerman Charter,06,CA,CALIFORNIA,KG,08,7,31,06-Nonoperating school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,7,Other Education Agency,11.7021276595745
0629160,Outside Creek Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,31.8681318681319
0629430,Pacific Union Elementary,06,CA,CALIFORNIA,KG,08,1,33,01-Elementary school system only,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,18.4914841849148
0629540,Palermo Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,27.5465013286094
0629550,Palm Springs Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,20.8460443359772
0629610,Palo Alto Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,4.61581499440507
0629850,Paramount Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.6842916942058
0630090,Peninsula Union,06,CA,CALIFORNIA,KG,08,1,33,01-Elementary school system only,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,26.2295081967213
0630450,Piner-Olivet Union Elementary,06,CA,CALIFORNIA,KG,12,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,6.99481865284974
0630660,Placentia-Yorba Linda Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.82763665381035
0630720,Placer Hills Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,4.73061760840999
0631380,Pope Valley Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,13.4502923976608
0600064,Porterville Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,33.9003810560697
0632160,Reed Union Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,5.56574923547401
0621450,Richland Union Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,29.5511221945137
0622170,Livingston Union,06,CA,CALIFORNIA,KG,08,1,23,01-Elementary school system only,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,30.0601956358164
0623550,Manchester Union Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,37.2340425531915
0623610,Manteca Unified,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,13.8318342506824
0623760,Maple Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,28.3018867924528
0624150,Maxwell Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,0,No Type Code,1,Regular School District,20.4845814977974
0624360,McSwain Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,20.8053691275168
0624870,Mill Valley Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,4.12103746397695
0625500,Montecito Union Elementary,06,CA,CALIFORNIA,KG,06,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,7.69230769230769
0626670,National Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,27.7598828696925
0600036,Natomas Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.1079760053321
0626820,Nevada City Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,9.02550686723349
0627030,New Jerusalem Elementary,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,8.90804597701149
0627060,Newark Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,11.8584514995608
0627240,Newport-Mesa Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,11.9208784596871
0628050,Oakland Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.2694377990431
0628080,Oakley Union Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,9.50760608486789
0600045,Orland Joint Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,0,No Type Code,1,Regular School District,20.4780876494024
0601950,Alisal Union,06,CA,CALIFORNIA,KG,06,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,32.4680163954788
0601980,Allensworth Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,35.2941176470588
0602250,Alta-Dutch Flat Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,10.3448275862069
0602310,Alum Rock Union Elementary,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,15.8498825539184
0602360,Alview-Dairyland Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,38.1909547738693
0629790,Paradise Elementary,06,CA,CALIFORNIA,KG,08,1,41,06-Nonoperating school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,18.3333333333333
0630180,Perris Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,25.0269978401728
0630210,Perris Union High,06,CA,CALIFORNIA,05,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,17.8724213328263
0630480,Pioneer Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,14.7058823529412
0630630,Pixley Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,37.8823529411765
0630810,Plainsburg Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,31.0810810810811
0631860,Ravenswood City Elementary,06,CA,CALIFORNIA,KG,12,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,18.215215061993
0632370,Rialto Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.1353606190678
0632640,Rincon Valley Union Elementary,06,CA,CALIFORNIA,KG,08,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,9.81398332264272
0603180,Armona Union Elementary,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,24.932735426009
0603720,Ballard Elementary,06,CA,CALIFORNIA,KG,06,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,8.45070422535211
0603780,Bangor Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,16.304347826087
0603840,Banning Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,26.0582196596822
0629940,Pasadena Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,16.5285481239804
